tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
136274063,"1094.01","TOI-1094.01","1094","136274063.01",1,"APC",9.9806000,0.007,-0.007,1,0,"15h21m59.72s",230.4988270,,,,"-53d49m10.56s",-53.8196010,,,,-2.7180000,0.102,-0.102,1,0,-4.8960000,0.092,-0.092,1,0,2459360.1605360,0.001302,-0.001302,1,0,0.5971314,0.0000014,-0.0000014,1,0,0.4680000,0.1090000,-0.1090000,1,0,910.0000000,12.7147000,-12.7147000,1,0,9.0838200,0.9659700,-0.9659700,1,0,1596.4300000,,,,,1760.0000000,,,,,426.0030000,9.6750000,-9.6750000,1,0,7710.0000000,140.2000000,-140.2000000,1,0,3.9800000,0.0800000,-0.0800000,1,0,2.2800000,0.0900000,-0.0900000,1,0,,"2019-08-06 19:29:59","2022-10-05 10:10:01","2025-09-28 22:48:44"
375223080,"1095.01","TOI-1095.01","1095","375223080.01",1,"PC",10.4291000,0.006,-0.006,1,0,"08h55m52.55s",133.9689650,,,,"-75d55m34.27s",-75.9261870,,,,-4.1360000,0.040,-0.040,1,0,11.3580000,0.042,-0.042,1,0,2459307.3859490,0.000265,-0.000265,1,0,1.4821386,0.0000014,-0.0000014,1,0,2.1867078,0.0338256,-0.0338256,1,0,2102.6568299,30.6435180,-30.6435180,1,0,13.7339261,0.5647548,-0.5647548,1,0,18197.1354531,,,,,2962.2418039,,,,,582.5210000,7.7425000,-7.7425000,1,0,7066.0000000,133.7000000,-133.7000000,1,0,3.7800000,0.0900000,-0.0900000,1,0,2.6647301,0.1060100,-0.1060100,1,0,,"2019-08-12 16:22:54","2024-12-05 16:02:02","2025-09-28 22:48:44"
375225453,"1096.01","TOI-1096.01","1096","375225453.01",1,"FP",10.1100000,0.006,-0.006,1,0,"08h55m18.4s",133.8266840,,,,"-73d10m23.91s",-73.1733080,,,,-21.8830000,0.034,-0.034,1,0,19.0840000,0.046,-0.046,1,0,2459307.9357700,0.002752,-0.002752,1,0,0.9209526,0.0001855,-0.0001855,1,0,1.8602735,0.4647613,-0.4647613,1,0,360.8801529,42.4661450,-42.4661450,1,0,5.7349089,4.2950416,-4.2950416,1,0,32740.3629399,,,,,3430.7622437,,,,,490.2880000,5.0480000,-5.0480000,1,0,6553.0000000,136.4000000,-136.4000000,1,0,3.6500000,0.0900000,-0.0900000,1,0,2.8908899,0.1252770,-0.1252770,1,0,,"2019-08-12 16:22:54","2021-10-29 12:59:15","2025-09-28 22:48:44"
360630575,"1097.01","TOI-1097.01","1097","360630575.01",1,"CP",8.7215000,0.006,-0.006,1,0,"12h39m06.21s",189.7758590,,,,"-74d34m26.47s",-74.5740200,,,,-50.3590000,0.039,-0.039,1,0,-6.8740000,0.040,-0.040,1,0,2459376.4105180,0.001678,-0.001678,1,0,9.1885060,0.0000288,-0.0000288,1,0,2.4920000,0.1530000,-0.1530000,1,0,460.0000000,0.4277350,-0.4277350,1,0,2.1659100,0.1217650,-0.1217650,1,0,63.4589000,,,,,786.0000000,,,,,79.5561000,0.1485500,-0.1485500,1,0,5876.0000000,124.0000000,-124.0000000,1,0,4.4800000,0.0800000,-0.0800000,1,0,0.9800000,0.0400000,-0.0400000,1,0,,"2019-08-12 16:22:54","2024-09-10 10:08:02","2025-09-28 22:48:44"
360630575,"1097.02","TOI-1097.02","1097","360630575.02",2,"CP",8.7215000,0.006,-0.006,1,0,"12h39m06.21s",189.7758590,,,,"-74d34m26.47s",-74.5740200,,,,-50.3590000,0.039,-0.039,1,0,-6.8740000,0.040,-0.040,1,0,2459344.4618270,0.002610,-0.002610,1,0,13.9028391,0.0013871,-0.0013871,1,0,2.1264429,0.4109736,-0.4109736,1,0,647.2701039,70.9312900,-70.9312900,1,0,2.6136848,1.3332980,-1.3332980,1,0,77.4841883,,,,,756.6987586,,,,,79.5561000,0.1485500,-0.1485500,1,0,5876.0000000,124.0000000,-124.0000000,1,0,4.4800000,0.0800000,-0.0800000,1,0,0.9832150,0.0449925,-0.0449925,1,0,,"2022-03-24 22:19:26","2023-03-03 12:03:04","2025-09-28 22:48:44"
383390264,"1098.01","TOI-1098.01","1098","383390264.01",1,"CP",8.7581000,0.006,-0.006,1,0,"12h50m21.43s",192.5892850,,,,"-88d07m16s",-88.1211110,,,,-18.7760000,0.039,-0.039,1,0,-18.0860000,0.039,-0.039,1,0,2458629.9090820,0.000837,-0.000837,1,0,10.1826983,0.0000129,-0.0000129,1,0,2.8275109,0.2582998,-0.2582998,1,0,667.4752458,45.2556420,-45.2556420,1,0,3.0538057,0.7958977,-0.7958977,1,0,198.3947830,,,,,957.1991659,,,,,105.0960000,0.2660000,-0.2660000,1,0,6153.0000000,194.0000000,-194.0000000,1,0,4.3481400,0.2714190,-0.2714190,1,0,1.1458200,0.0509699,-0.0509699,1,0,,"2019-08-16 20:20:49","2024-02-13 10:08:02","2025-09-28 22:48:44"
290348383,"1099.01","TOI-1099.01","1099","290348383.01",1,"CP",7.3661000,0.006,-0.006,1,0,"21h54m52.36s",328.7181710,,,,"-77d20m19.69s",-77.3388020,,,,224.8640000,0.062,-0.062,1,0,-186.6250000,0.057,-0.057,1,0,2460140.2209270,0.000990,-0.000990,1,0,6.4410060,0.0000060,-0.0000060,1,0,1.8120000,0.5050000,-0.5050000,1,0,914.0000000,46.8059000,-46.8059000,1,0,2.5637400,0.1944800,-0.1944800,1,0,87.8902000,,,,,853.0000000,,,,,23.6060000,0.0179000,-0.0179000,1,0,4867.0000000,179.0000000,-179.0000000,1,0,4.4380000,,,1,0,0.8000000,0.0600000,-0.0600000,1,0,,"2019-08-16 20:20:46","2023-12-03 12:03:15","2025-09-28 22:48:44"
281459670,"110.01","TOI-110.01","110","281459670.01",1,"KP",11.6714000,0.006,-0.006,1,0,"00h22m28.45s",5.6185250,,,,"-59d56m33.32s",-59.9425890,,,,-22.3090000,0.036,-0.036,1,0,-4.8930000,0.034,-0.034,1,0,2458328.0399340,0.000227,-0.000227,1,0,3.1743504,0.0000017,-0.0000017,1,0,2.7510860,0.0309315,-0.0309315,1,0,15457.3247576,155.0502500,-155.0502500,1,0,14.9172256,0.8283901,-0.8283901,1,0,718.9096994,,,,,1320.6518234,,,,,342.1400000,2.9120000,-2.9120000,1,0,5943.0000000,,,1,0,4.4252400,,,1,0,1.1570600,0.0633669,-0.0633669,1,0,,"2018-11-14 15:06:55","2024-09-09 10:08:01","2025-09-28 22:48:44"
318608749,"1100.01","TOI-1100.01","1100","318608749.01",1,"FP",10.5135000,0.006,-0.006,1,0,"00h36m30.27s",9.1261380,,,,"-83d34m01.44s",-83.5670670,,,,-0.2300000,0.054,-0.054,1,0,1.1690000,0.043,-0.043,1,0,2459044.4945310,0.002861,-0.002861,1,0,20.0731588,0.0000861,-0.0000861,1,0,3.8449215,0.5039405,-0.5039405,1,0,1152.9645461,68.3514600,-68.3514600,1,0,4.0506906,1.0627592,-1.0627592,1,0,69.3993155,,,,,736.1368293,,,,,205.4300000,1.1895000,-1.1895000,1,0,6033.0000000,129.5000000,-129.5000000,1,0,4.3700000,0.0800000,-0.0800000,1,0,1.1484900,0.0522613,-0.0522613,1,0,,"2019-08-15 15:39:13","2024-10-18 10:08:02","2025-09-28 22:48:44"
271581073,"1101.01","TOI-1101.01","1101","271581073.01",1,"FP",10.5891000,0.006,-0.006,1,0,"21h18m12.35s",319.5514690,,,,"-77d31m44.81s",-77.5291130,,,,16.3630000,0.037,-0.037,1,0,-5.5150000,0.047,-0.047,1,0,2459058.7927700,0.000730,-0.000730,1,0,2.6690300,0.0000100,-0.0000100,1,0,1.5480000,0.2850000,-0.2850000,1,0,3110.0000000,1.5539800,-1.5539800,1,0,9.3682300,0.5008370,-0.5008370,1,0,429.8600000,,,,,1268.0000000,,,,,262.7940000,1.5380000,-1.5380000,1,0,5803.5000000,120.9000000,-120.9000000,1,0,4.0700000,0.0800000,-0.0800000,1,0,1.5600000,0.0800000,-0.0800000,1,0,,"2019-08-15 15:39:15","2024-09-07 10:08:02","2025-09-28 22:48:44"
311890977,"1102.01","TOI-1102.01","1102","311890977.01",1,"FP",10.5652000,0.006,-0.006,1,0,"17h32m00.77s",263.0032090,,,,"-76d51m29.75s",-76.8582650,,,,-33.2730000,0.035,-0.035,1,0,-100.0130000,0.038,-0.038,1,0,2458627.8042300,0.002760,-0.002760,1,0,6.6337100,0.0005900,-0.0005900,1,0,2.1220000,0.2600000,-0.2600000,1,0,1555.3400000,2.0411700,-2.0411700,1,0,2.7537500,0.1609300,-0.1609300,1,0,22.9987000,,,,,610.0000000,,,,,58.0624000,0.0751500,-0.0751500,1,0,4138.1000000,94.2000000,-94.2000000,1,0,4.5400000,0.1200000,-0.1200000,1,0,0.6300000,0.0300000,-0.0300000,1,0,,"2019-08-15 15:39:15","2024-09-07 10:08:02","2025-09-28 22:48:44"
351603103,"1103.01","TOI-1103.01","1103","351603103.01",1,"PC",10.5598000,0.007,-0.007,1,0,"20h40m20.82s",310.0867430,,,,"-63d47m23.87s",-63.7899630,,,,17.0570000,0.043,-0.043,1,0,-25.0940000,0.044,-0.044,1,0,2459037.6555260,0.002636,-0.002636,1,0,2.9430800,0.0000100,-0.0000100,1,0,4.0730000,0.1280000,-0.1280000,1,0,4490.0000000,1332.0900000,-1332.0900000,1,0,45.3525000,,,1,0,2533.3400000,,,,,1976.0000000,,,,,320.2120000,3.4725000,-3.4725000,1,0,4437.0000000,124.0000000,-124.0000000,1,0,,,,1,0,3.1300000,,,1,0,,"2019-08-15 15:39:13","2022-07-11 16:02:02","2025-09-28 22:48:44"
451599528,"1104.01","TOI-1104.01","1104","451599528.01",1,"FP",7.5622000,0.006,-0.006,1,0,"18h38m53.11s",279.7212860,,,,"-85d42m32.89s",-85.7091370,,,,147.4950000,0.214,-0.214,1,0,-42.0570000,0.258,-0.258,1,0,2459367.0343270,0.003108,-0.003108,1,0,341.2811281,0.0045871,-0.0045871,1,0,6.3030260,0.2728898,-0.2728898,1,0,972.5797241,54.0844800,-54.0844800,1,0,4.7531892,0.3291192,-0.3291192,1,0,121.1597998,,,,,846.1734340,,,,,70.0154000,0.6784000,-0.6784000,1,0,6058.6000000,110.5000000,-110.5000000,1,0,4.2000000,0.0800000,-0.0800000,1,0,1.3920300,0.0600980,-0.0600980,1,0,,"2019-08-15 15:39:15","2025-01-20 12:03:29","2025-09-28 22:48:44"
274151135,"1105.01","TOI-1105.01","1105","274151135.01",1,"PC",10.2809000,0.006,-0.006,1,0,"09h44m12.95s",146.0539690,,,,"-89d28m17.45s",-89.4715130,,,,-18.3680000,0.067,-0.067,1,0,8.9780000,0.062,-0.062,1,0,2460086.9794460,0.003941,-0.003941,1,0,10.8680523,0.0000380,-0.0000380,1,0,2.3750000,0.6450000,-0.6450000,1,0,1553.0000000,109.8380000,-109.8380000,1,0,2.9072600,0.2528160,-0.2528160,1,0,20.7383000,,,,,594.0000000,,,,,79.5225000,0.1847500,-0.1847500,1,0,4664.0000000,125.9000000,-125.9000000,1,0,4.5500000,0.0900000,-0.0900000,1,0,0.7600000,0.0600000,-0.0600000,1,0,,"2019-08-15 15:39:14","2025-03-06 12:05:33","2025-09-28 22:48:44"
384513078,"1106.01","TOI-1106.01","1106","384513078.01",1,"PC",10.0717000,0.006,-0.006,1,0,"16h52m26.41s",253.1100330,,,,"-79d08m06.66s",-79.1351820,,,,10.4760000,0.068,-0.068,1,0,-8.2990000,0.070,-0.070,1,0,2458630.7193700,0.008280,-0.008280,1,0,11.1149000,0.0029500,-0.0029500,1,0,2.2600000,0.4500000,-0.4500000,1,0,900.0000000,3.5969900,-3.5969900,1,0,14.7645000,,,1,0,21.9713000,,,,,603.0000000,,,,,523.4250000,12.2925000,-12.2925000,1,0,5042.0000000,122.0000000,-122.0000000,1,0,,,,1,0,4.9400000,,,1,0,,"2019-08-15 15:39:13","2022-08-21 12:02:52","2025-09-28 22:48:44"
394561119,"1107.01","TOI-1107.01","1107","394561119.01",1,"CP",10.0068000,0.006,-0.006,1,0,"10h22m25.89s",155.6078630,,,,"-82d13m07.93s",-82.2188690,,,,9.0650000,0.045,-0.045,1,0,2.8960000,0.041,-0.041,1,0,2459336.0736460,0.000176,-0.000176,1,0,4.0782392,0.0000017,-0.0000017,1,0,4.8475616,0.0254922,-0.0254922,1,0,6046.6959687,29.4623030,-29.4623030,1,0,13.8981740,0.6260191,-0.6260191,1,0,1619.0081232,,,,,1617.8267296,,,,,281.3140000,2.0170000,-2.0170000,1,0,6501.0000000,138.9000000,-138.9000000,1,0,4.0800000,0.0900000,-0.0900000,1,0,1.7483600,0.0780452,-0.0780452,1,0,,"2019-08-15 15:39:15","2024-02-15 10:08:02","2025-09-28 22:48:44"
295599256,"1108.01","TOI-1108.01","1108","295599256.01",1,"FP",9.9410000,0.006,-0.006,1,0,"18h16m53.19s",274.2216180,,,,"-68d11m52s",-68.1977790,,,,6.3550000,0.048,-0.048,1,0,-13.8500000,0.058,-0.058,1,0,2458655.5487200,0.000980,-0.000980,1,0,7.1438600,0.0005400,-0.0005400,1,0,1.4670000,0.2230000,-0.2230000,1,0,11146.4000000,53.8514000,-53.8514000,1,0,22.1531000,1.9765200,-1.9765200,1,0,,,,,,,,,,,417.0800000,7.2040000,-7.2040000,1,0,7860.0000000,220.0000000,-220.0000000,1,0,4.1500000,0.0700000,-0.0700000,1,0,1.9100000,0.1100000,-0.1100000,1,0,,"2019-08-15 15:39:15","2021-10-29 12:59:15","2025-09-28 22:48:44"
50309953,"1109.01","TOI-1109.01","1109","50309953.01",1,"FP",9.7906000,0.006,-0.006,1,0,"02h00m47.64s",30.1984860,,,,"-77d36m37.35s",-77.6103760,,,,58.0030000,0.047,-0.047,1,0,-33.2500000,0.036,-0.036,1,0,2459083.3516800,0.001760,-0.001760,1,0,7.0408300,0.0000300,-0.0000300,1,0,2.9790000,0.2350000,-0.2350000,1,0,1580.0000000,458.7470000,-458.7470000,1,0,8.4640400,2.2023400,-2.2023400,1,0,852.3360000,,,,,1505.0000000,,,,,102.2380000,0.2185000,-0.2185000,1,0,5317.0000000,65.7000000,-65.7000000,1,0,4.4900000,0.0800000,-0.0800000,1,0,0.9100000,0.0500000,-0.0500000,1,0,,"2019-08-15 15:39:14","2024-09-07 10:08:02","2025-09-28 22:48:44"
355703913,"111.01","TOI-111.01","111","355703913.01",1,"KP",13.1830000,0.006,-0.006,1,0,"00h03m05.88s",0.7744870,,,,"-62d28m09.54s",-62.4693170,,,,2.8940000,0.024,-0.024,1,0,4.9110000,0.025,-0.025,1,0,2458326.1054860,0.000396,-0.000396,1,0,2.1061569,0.0000026,-0.0000026,1,0,1.4688934,0.0562780,-0.0562780,1,0,12142.2238514,514.4283000,-514.4283000,1,0,13.0868720,2.5122080,-2.5122080,1,0,691.8428073,,,,,1308.0417533,,,,,508.8420000,3.8960000,-3.8960000,1,0,5380.0000000,,,1,0,4.4337000,,,1,0,0.9406970,,,1,0,,"2018-10-22 18:35:39","2024-03-14 16:54:32","2025-09-28 22:48:44"
446549905,"1110.01","TOI-1110.01","1110","446549905.01",1,"FP",9.6789000,0.006,-0.006,1,0,"19h07m10.04s",286.7918290,,,,"-58d41m50.07s",-58.6972420,,,,3.8790000,0.068,-0.068,1,0,-6.8430000,0.063,-0.063,1,0,2460146.9901360,0.000380,-0.000380,1,0,2.4545635,0.0000010,-0.0000010,1,0,2.3210000,0.2620000,-0.2620000,1,0,4248.0000000,54.2672000,-54.2672000,1,0,11.1276000,0.4671510,-0.4671510,1,0,2162.7300000,,,,,1899.0000000,,,,,243.8380000,2.6590000,-2.6590000,1,0,6610.0000000,128.4000000,-128.4000000,1,0,4.1500000,0.0800000,-0.0800000,1,0,1.6400000,0.0700000,-0.0700000,1,0,,"2019-08-15 15:39:14","2023-08-28 10:08:02","2025-09-28 22:48:44"
412014494,"1111.01","TOI-1111.01","1111","412014494.01",1,"FP",9.3871000,0.006,-0.006,1,0,"19h25m29.71s",291.3737830,,,,"-60d56m27.75s",-60.9410420,,,,15.5170000,0.051,-0.051,1,0,-8.3870000,0.050,-0.050,1,0,2460131.8898050,0.006762,-0.006762,1,0,11.4756978,0.0000885,-0.0000885,1,0,0.8080000,0.5210000,-0.5210000,1,0,8341.0000000,2131.7500000,-2131.7500000,1,0,14.1098000,4.1818100,-4.1818100,1,0,11.4585000,,,,,512.0000000,,,,,312.4610000,4.2800000,-4.2800000,1,0,7262.0000000,134.8000000,-134.8000000,1,0,4.0000000,0.0800000,-0.0800000,1,0,2.1300000,0.0800000,-0.0800000,1,0,,"2019-08-15 15:39:14","2023-09-14 16:02:01","2025-09-28 22:48:44"
369864738,"1112.01","TOI-1112.01","1112","369864738.01",1,"FP",9.5162000,0.006,-0.006,1,0,"10h54m30.94s",163.6289170,,,,"-87d16m11.05s",-87.2697350,,,,-5.2150000,0.043,-0.043,1,0,-8.3580000,0.042,-0.042,1,0,2458626.5416800,0.005850,-0.005850,1,0,2.7818600,0.0005000,-0.0005000,1,0,2.4560000,0.4280000,-0.4280000,1,0,490.0000000,1.1606800,-1.1606800,1,0,4.9256700,0.3318640,-0.3318640,1,0,1323.2100000,,,,,1680.0000000,,,,,292.0850000,1.9425000,-1.9425000,1,0,6819.0000000,137.6000000,-137.6000000,1,0,3.9200000,0.0900000,-0.0900000,1,0,2.2100000,0.0900000,-0.0900000,1,0,,"2019-08-15 15:39:13","2021-10-29 12:59:15","2025-09-28 22:48:44"
290348382,"1113.01","TOI-1113.01","1113","290348382.01",1,"FP",9.6686500,0.007,-0.007,1,0,"21h54m50.6s",328.7108390,,,,"-77d20m14.76s",-77.3374330,,,,247.8960000,0.187,-0.187,1,0,-157.6260000,0.158,-0.158,1,0,2460140.2212050,0.000932,-0.000932,1,0,6.4410082,0.0000066,-0.0000066,1,0,1.7980000,0.3040000,-0.3040000,1,0,7076.0000000,288.8280000,-288.8280000,1,0,4.5920300,0.1758720,-0.1758720,1,0,8.2114000,,,,,471.0000000,,,,,23.8853000,0.0521500,-0.0521500,1,0,3469.0000000,157.0000000,-157.0000000,1,0,4.7100000,0.0100000,-0.0100000,1,0,0.5300000,0.0200000,-0.0200000,1,0,,"2019-08-15 15:39:14","2023-08-30 10:08:02","2025-09-28 22:48:44"
409934330,"1114.01","TOI-1114.01","1114","409934330.01",1,"APC",8.1129000,0.006,-0.006,1,0,"20h08m35.45s",302.1477280,,,,"-71d33m08.79s",-71.5524430,,,,4.3000000,1.600,-1.600,1,0,12.5000000,1.400,-1.400,1,0,2460148.6161950,0.000482,-0.000482,1,0,2.4887726,0.0000014,-0.0000014,1,0,2.6320000,0.0700000,-0.0700000,1,0,4852.0000000,79.8358000,-79.8358000,1,0,,,,1,0,773.3029498,,,,,1344.9531805,,,,,174.4750000,,,1,0,8048.0000000,,,1,0,4.4380000,,,1,0,,,,1,0,,"2019-08-16 20:20:50","2023-09-14 16:02:01","2025-09-28 22:48:44"
379286801,"1115.01","TOI-1115.01","1115","379286801.01",1,"APC",10.5260000,0.006,-0.006,1,0,"18h53m12.44s",283.3018430,,,,"-54d54m38.9s",-54.9108060,,,,-3.7580000,0.074,-0.074,1,0,-12.9160000,0.049,-0.049,1,0,2458658.3274700,0.001090,-0.001090,1,0,4.4519900,0.0003500,-0.0003500,1,0,2.1090000,0.0870000,-0.0870000,1,0,8483.3800000,2082.2900000,-2082.2900000,1,0,15.8858000,7.8904200,-7.8904200,1,0,1013.7400000,,,,,1571.0000000,,,,,359.2150000,8.1030000,-8.1030000,1,0,6708.3000000,119.7000000,-119.7000000,1,0,4.2000000,0.0900000,-0.0900000,1,0,1.5700000,0.0600000,-0.0600000,1,0,,"2019-08-15 15:39:14","2021-10-29 12:59:15","2025-09-28 22:48:44"
304100538,"1116.01","TOI-1116.01","1116","304100538.01",1,"PC",9.5268000,0.006,-0.006,1,0,"01h50m47.99s",27.6999720,,,,"-75d50m55.59s",-75.8487740,,,,10.4970000,0.049,-0.049,1,0,-3.8360000,0.046,-0.046,1,0,2458325.6619060,0.001896,-0.001896,1,0,5.0100708,0.0000135,-0.0000135,1,0,2.0644756,0.1840390,-0.1840390,1,0,409.4812214,41.6179280,-41.6179280,1,0,2.3107394,0.1963706,-0.1963706,1,0,210.6631712,,,,,971.6657708,,,,,94.4178000,0.2473500,-0.2473500,1,0,5551.0000000,187.0000000,-187.0000000,1,0,4.4621400,0.3718070,-0.3718070,1,0,0.9062820,0.0488920,-0.0488920,1,0,,"2019-08-26 19:21:33","2024-09-19 10:08:01","2025-09-28 22:48:44"
295541511,"1117.01","TOI-1117.01","1117","295541511.01",1,"PC",10.4055000,0.006,-0.006,1,0,"18h14m24.49s",273.6020610,,,,"-66d25m11.91s",-66.4199740,,,,-15.3200000,0.036,-0.036,1,0,-38.6430000,0.041,-0.041,1,0,2459386.9638140,0.003038,-0.003038,1,0,2.2281625,0.0000151,-0.0000151,1,0,2.0150000,0.2800000,-0.2800000,1,0,630.0000000,1.1971900,-1.1971900,1,0,2.5677800,0.1785940,-0.1785940,1,0,702.9270000,,,,,1434.0000000,,,,,167.5980000,0.9130000,-0.9130000,1,0,5731.0000000,132.8000000,-132.8000000,1,0,4.4300000,0.0800000,-0.0800000,1,0,1.0200000,0.0500000,-0.0500000,1,0,,"2019-08-15 15:39:15","2023-01-24 16:02:02","2025-09-28 22:48:44"
90919952,"1118.01","TOI-1118.01","1118","90919952.01",1,"FP",10.5084000,0.006,-0.006,1,0,"18h29m43.9s",277.4329370,,,,"-44d37m31.82s",-44.6255060,,,,-0.5400000,1.063,-1.063,1,0,-5.0030000,1.063,-1.063,1,0,2458660.1631600,0.001210,-0.001210,1,0,4.1381200,0.0003600,-0.0003600,1,0,3.9110000,0.4900000,-0.4900000,1,0,5560.0000000,2.5664900,-2.5664900,1,0,,,,1,0,613.9640000,,,,,1386.0000000,,,,,,,,1,0,4898.4000000,88.7000000,-88.7000000,1,0,,,,1,0,,,,1,0,,"2019-08-22 14:42:10","2021-10-29 12:59:15","2025-09-28 22:48:44"
261369656,"1119.01","TOI-1119.01","1119","261369656.01",1,"APC",10.5024000,0.006,-0.006,1,0,"19h30m25.16s",292.6048150,,,,"-46d16m41.07s",-46.2780740,,,,19.1360000,0.060,-0.060,1,0,-29.0920000,0.041,-0.041,1,0,2458666.5219900,0.001880,-0.001880,1,0,10.9566300,0.0020300,-0.0020300,1,0,3.5880000,0.2590000,-0.2590000,1,0,3830.0000000,1477.4200000,-1477.4200000,1,0,23.9726000,8.8214700,-8.8214700,1,0,619.0650000,,,,,1389.0000000,,,,,421.5180000,7.0305000,-7.0305000,1,0,6456.0000000,127.2000000,-127.2000000,1,0,3.9200000,0.0900000,-0.0900000,1,0,2.0700000,0.1000000,-0.1000000,1,0,,"2019-08-22 14:42:11","2021-10-29 12:59:15","2025-09-28 22:48:44"
388104525,"112.01","TOI-112.01","112","388104525.01",1,"KP",11.6035000,0.006,-0.006,1,0,"03h43m44.07s",55.9336390,,,,"-65d11m37.61s",-65.1937800,,,,21.1260000,0.032,-0.032,1,0,16.5430000,0.043,-0.043,1,0,2460069.7736460,0.000365,-0.000365,1,0,2.4997996,0.0000004,-0.0000004,1,0,2.8651710,0.0097803,-0.0097803,1,0,14621.2059647,38.3429070,-38.3429070,1,0,13.8516093,0.7051293,-0.7051293,1,0,907.8624196,,,,,1399.9894384,,,,,302.4480000,2.0040000,-2.0040000,1,0,5650.0000000,,,1,0,4.2886700,,,1,0,1.1373200,0.0577764,-0.0577764,1,0,,"2019-05-07 17:42:43","2023-08-10 16:02:02","2025-09-28 22:48:44"
143257766,"1120.01","TOI-1120.01","1120","143257766.01",1,"FP",10.4063000,0.006,-0.006,1,0,"19h33m33.43s",293.3892720,,,,"-45d53m33.6s",-45.8926670,,,,11.1840000,0.090,-0.090,1,0,3.9780000,0.059,-0.059,1,0,2458656.4508200,0.000670,-0.000670,1,0,1.6622600,,,1,0,3.3210000,0.0840000,-0.0840000,1,0,6030.0000000,0.8935860,-0.8935860,1,0,13.3343000,0.6111710,-0.6111710,1,0,7149.8900000,,,,,2561.0000000,,,,,386.3230000,9.0840000,-9.0840000,1,0,7301.0000000,141.5000000,-141.5000000,1,0,4.2300000,0.0800000,-0.0800000,1,0,1.6400000,0.0700000,-0.0700000,1,0,,"2019-08-22 14:42:11","2022-07-14 16:02:02","2025-09-28 22:48:44"
24094603,"1121.01","TOI-1121.01","1121","24094603.01",1,"FP",11.0605000,0.006,-0.006,1,0,"17h58m35.67s",269.6486420,,,,"-46d03m55.88s",-46.0655230,,,,2.3070000,0.079,-0.079,1,0,-2.2400000,0.069,-0.069,1,0,2458658.6105200,0.006210,-0.006210,1,0,4.0761100,0.0020000,-0.0020000,1,0,2.0620000,0.5030000,-0.5030000,1,0,1454.1800000,5.3674600,-5.3674600,1,0,,,,1,0,,,,,,,,,,,338.6440000,7.0200000,-7.0200000,1,0,,,,1,0,,,,1,0,,,,1,0,,"2019-08-22 14:42:11","2024-09-18 10:08:02","2025-09-28 22:48:44"
304774444,"1122.01","TOI-1122.01","1122","304774444.01",1,"FP",10.2934000,0.007,-0.007,1,0,"18h45m28.68s",281.3694810,,,,"-52d15m46.54s",-52.2629280,,,,4.1000000,3.200,-3.200,1,0,-24.9000000,3.000,-3.000,1,0,2460115.8525740,0.004219,-0.004219,1,0,3.6245513,0.0000118,-0.0000118,1,0,3.0420000,0.5990000,-0.5990000,1,0,1299.0000000,70.8579000,-70.8579000,1,0,4.3503000,,,1,0,919.5710000,,,,,,,,,,249.8260000,,,1,0,6317.0000000,,,1,0,,,,1,0,1.3800000,,,1,0,,"2019-08-22 14:42:11","2023-08-02 16:02:01","2025-09-28 22:48:44"
469782185,"1123.01","TOI-1123.01","1123","469782185.01",1,"APC",10.2398000,0.006,-0.006,1,0,"19h29m33.96s",292.3915050,,,,"-37d18m14.43s",-37.3040090,,,,-20.5190000,0.150,-0.150,1,0,1.5690000,0.138,-0.138,1,0,2458658.0408700,0.000260,-0.000260,1,0,1.2092800,0.0000200,-0.0000200,1,0,1.8860000,0.0250000,-0.0250000,1,0,11883.8000000,825.8180000,-825.8180000,1,0,15.1764000,4.0994000,-4.0994000,1,0,,,,,,,,,,,161.9320000,2.2055000,-2.2055000,1,0,5159.8000000,156.3000000,-156.3000000,1,0,4.2300000,0.0800000,-0.0800000,1,0,1.2700000,0.0700000,-0.0700000,1,0,,"2019-08-22 14:42:10","2021-10-29 12:59:15","2025-09-28 22:48:44"
